CODE,BIODIV,F_THREAT
19935,0.073820084,0.003003
19936,0.077409377,0.003003
19937,0.11189748,0.003003
19938,0.138315725,0.003003
19939,0.163667776,1.003
19940,0.188333751,0.003003
19941,0.260378297,0.003003
19942,0.51670284,0.004004
19943,0.518032697,0.004004
19944,0.524117428,0.004004
19945,0.526699291,0.004004
19946,0.588927323,0.004004
19947,0.598429096,0.005005
19948,0.586643663,0.005005
19949,0.66456323,0.00600601
19950,0.715623797,0.00900901
19951,1.048016378,0.005005
19952,1.519613396,0.005005
19953,1.519880435,0
20007,0.917386302,1.003
20008,0.910263293,0.00600601
20009,0.514860887,0.00600601
20010,0.418425168,0.00700701
20011,0.42142711,0.00700701
20012,0.405722878,0.00600601
20013,0.408420394,0.00600601
20014,0.662347728,0.00600601
20015,0.664155759,0.005005
20016,0.290949249,0.004004
20017,0.27726751,0.004004
20018,0.257808477,0.004004
20019,0.233416504,0.004004
20020,0.226734523,0.004004
20021,0.219840381,0.004004
20022,0.21379132,0.004004
20023,0.272729761,0.004004
20024,0.263611318,0.004004
20025,0.263611318,0.003003
20026,0.189000188,0.003003
20027,0.163168701,0.003003
20028,0.129570358,0.003003
20029,0.122275091,0.003003
20030,0.136741372,0.003003
20031,0.146668571,0.003003
20032,0.146668571,0.003003
20033,0.149507138,0.003003
20034,0.163118731,0.003003
20035,0.173606262,0.003003
20036,0.189310494,0.001001
20037,0.195597463,0.001001
20038,0.196799072,0.001001
20039,0.198928401,0.002002
20040,0.23607563,0.002002
20041,0.239442321,0.002002
20042,0.258195894,0.002002
20043,0.259321929,0.003003
20044,0.306728301,0.004004
20045,0.294934722,0.003003
20046,0.294934722,0.002002
20047,0.329761765,0.003003
20048,0.418147387,0.003003
20049,0.491874403,0.004004
20050,0.543006968,0.004004
20051,0.574384837,1.004
20052,0.531167919,0.005005
20053,0.508700696,0.004004
20054,0.529065585,0.004004
20055,0.484413026,0.004004
20056,0.480554978,0.005005
20057,0.423305086,0.004004
20058,0.406392254,0.002002
20059,0.298901855,0.002002
20060,0.250112313,0.003003
20061,0.237144445,0.005005
20062,0.222213599,0.005005
20063,0.154815855,0.005005
20064,0.118748119,0.004004
20065,0.118748119,0.004004
20066,0.039944192,1.00501
20067,0.039944192,0.00600601
20068,0.039944192,0.005005
20069,0.039944192,0.005005
20070,0.039944192,0.00700701
20071,0.070630036,0.00700701
20072,0.158675665,0.005005
20073,0.163018755,0.005005
20074,7.71E-07,0.004004
20075,0.031039413,0.004004
20076,0.048667525,0.005005
20077,0.161865714,0.00600601
20078,0.161865714,0.01001
20079,0.110118616,0.00600601
20080,0.032047058,0.004004
20081,0.032047058,0.003003
20082,0.110118616,0.003003
20083,0.110118616,0.003003
20084,0.161865714,0.003003
20085,0.19981653,0.003003
20086,0.159439462,0.003003
20087,0.166343135,0.003003
20088,0.19981653,0.004004
20089,0.19981653,0.00700701
20090,0.24944169,0.00900901
20091,0.204203492,0.00700701
20092,0.173606262,0.005005
20093,0.166638373,0.004004
20094,0.085417725,0.004004
20095,0.08627376,0.003003
20096,0.093279117,0.003003
20097,0.116777399,0.003003
20098,0.138875238,0.003003
20099,0.166933209,1.003
20100,0.17431939,0.003003
20101,0.253764164,0.003003
20102,0.298151777,0.004004
20103,0.521226096,0.003003
20104,0.588955454,0.004004
20105,0.640589538,0.004004
20106,0.613316439,0.004004
20107,0.613843816,0.005005
20108,0.625454621,0.00700701
20109,0.734527234,0.00700701
20110,0.734527234,0.00600601
20111,1.067456099,0.003003
20112,1.046189902,0
20167,0.910842195,1
20168,0.914854998,1.003
20169,0.55541876,0.005005
20170,0.520793388,0.005005
20171,0.409322892,0.005005
20172,0.394928649,0.00600601
20173,0.391952561,0.005005
20174,0.666067217,0.005005
20175,0.648418945,0.004004
20176,0.294471228,0.004004
20177,0.290171142,0.004004
20178,0.25277428,0.004004
20179,0.237144445,0.004004
20180,0.226734523,0.004004
20181,0.219840381,0.004004
20182,0.237179982,0.004004
20183,0.298848364,0.004004
20184,0.297291361,0.003003
20185,0.175030183,0.003003
20186,0.175030183,0.003003
20187,0.149507138,0.003003
20188,0.129570358,0.003003
20189,0.122275091,0.003003
20190,0.122275091,0.003003
20191,0.146668571,0.003003
20192,0.146668571,0.003003
20193,0.156368022,0.003003
20194,0.155075321,0.003003
20195,0.175030183,0.003003
20196,0.181554411,0.002002
20197,0.196799072,0.002002
20198,0.196799072,0.003003
20199,0.198928401,0.003003
20200,0.22091537,0.003003
20201,0.22091537,0.003003
20202,0.222821855,0.003003
20203,0.256999131,0.004004
20204,0.309852776,0.004004
20205,0.33933767,0.004004
20206,0.33933767,0.003003
20207,0.343906584,0.003003
20208,0.421122684,0.003003
20209,0.491224641,0.004004
20210,0.53819221,1.00701
20211,0.54986635,1.04605
20212,0.530892456,0.014014
20213,0.509076902,0.00600601
20214,0.535654329,0.004004
20215,0.523481397,0.00700701
20216,0.517153557,0.00600601
20217,0.466237653,0.004004
20218,0.415943458,0.003003
20219,0.40229486,0.002002
20220,0.331839745,0.004004
20221,0.320665262,0.005005
20222,0.297075723,0.00700701
20223,0.259898766,0.003003
20224,0.121550058,0.004004
20225,0.109095541,0.004004
20226,0.034952082,1.004
20227,0.034952082,0.005005
20228,0.022996003,0.005005
20229,0.022996003,0.004004
20230,0.022996003,0.00600601
20231,0.022996003,0.005005
20232,0.068785887,0.004004
20233,7.71E-07,0.004004
20234,0.02592983,0.003003
20235,0.027054948,0.003003
20236,0.027054948,0.004004
20237,0.110118616,0.004004
20238,0.110118616,0.005005
20239,0.036926977,0.00600601
20240,0.040911442,0.004004
20241,0.040911442,0.004004
20242,0.040911442,0.003003
20243,0.110118616,0.003003
20244,0.161865714,0.003003
20245,0.163916884,0.003003
20246,0.19981653,0.003003
20247,0.19981653,0.003003
20248,0.204781781,0.003003
20249,0.193261129,0.004004
20250,0.173606262,0.00600601
20251,0.182607747,0.00900901
20252,0.173606262,0.012012
20253,0.166638373,0.005005
20254,0.084414734,0.004004
20255,0.08627376,0.004004
20256,0.093279117,0.003003
20257,0.105215499,0.003003
20258,0.149826159,0.003003
20259,0.170198643,1.003
20260,0.197141171,1.002
20261,0.230101215,0.002002
20262,0.261365983,0.002002
20263,0.398186388,0.003003
20264,0.591972309,0.003003
20265,0.64138641,0.004004
20266,0.659729002,0.005005
20267,0.659729002,0.00600601
20268,0.657642822,0.004004
20269,0.588258148,0.00700701
20270,0.758840057,0.004004
20271,1.078195555,0
20328,0.915083777,1.003
20329,0.910496959,0.004004
20330,0.539741403,0.005005
20331,0.494910103,0.005005
20332,0.396316176,0.00600601
20333,0.394997377,0.00600601
20334,0.387748274,0.005005
20335,0.382152638,0.005005
20336,0.309139648,0.004004
20337,0.27726751,0.004004
20338,0.245031425,0.004004
20339,0.240599694,0.004004
20340,0.233777754,0.004004
20341,0.219840381,0.004004
20342,0.237179982,0.004004
20343,0.298848364,0.004004
20344,0.297291361,0.004004
20345,0.201581964,0.004004
20346,0.201581964,0.003003
20347,0.148172814,0.003003
20348,0.138315725,0.003003
20349,0.132524788,0.003003
20350,0.132524788,0.003003
20351,0.131139474,0.003003
20352,0.135269182,0.003003
20353,0.170971238,0.003003
20354,0.173511001,0.003003
20355,0.175030183,0.003003
20356,0.180357497,0.002002
20357,0.195597463,0.002002
20358,0.176303778,0.003003
20359,0.177382831,0.003003
20360,0.206548384,0.003003
20361,0.221908831,0.003003
20362,0.226137144,0.003003
20363,0.228590811,0.003003
20364,0.333305414,0.002002
20365,0.354138657,0.003003
20366,0.354138657,0.004004
20367,0.419655467,0.004004
20368,0.421305391,0.004004
20369,0.457243299,0.004004
20370,0.531140388,1.00501
20371,0.535483478,0.00900901
20372,0.517065447,0.016016
20373,0.536255733,0.012012
20374,0.535654329,0.00800801
20375,0.520379104,0.00700701
20376,0.51885974,0.005005
20377,0.518022948,0.003003
20378,0.570714185,0.003003
20379,0.819325742,0.004004
20380,0.75256914,0.00700701
20381,0.745551735,0.00600601
20382,0.329390255,0.003003
20383,0.321245095,0.004004
20384,0.198886018,0.004004
20385,0.01788642,0.002002
20386,0.01788642,1.003
20387,0.022996003,1.004
20388,0.022996003,0.004004
20389,0.022996003,0.003003
20390,0.01788642,0.003003
20391,0.01788642,0.005005
20392,0.042572065,0.004004
20393,0.02592983,0.003003
20394,0.02592983,0.003003
20395,0.034952082,0.003003
20396,0.034952082,0.003003
20397,0.045684101,0.004004
20398,0.040911442,0.004004
20399,0.040911442,0.005005
20400,0.039944192,0.004004
20401,0.039944192,0.004004
20402,0.13543956,0.003003
20403,0.13543956,0.003003
20404,0.18922188,0.004004
20405,0.18922188,0.003003
20406,0.114788629,0.003003
20407,0.113033388,0.003003
20408,0.166736696,0.004004
20409,0.159439462,0.005005
20410,0.173606262,0.00700701
20411,0.173606262,0.00800801
20412,0.164414244,0.00900901
20413,0.164414244,0.005005
20414,0.164265155,0.004004
20415,0.072837687,0.004004
20416,0.107680896,0.003003
20417,0.148386857,0.003003
20418,0.160251229,0.003003
20419,0.170150264,0.003003
20420,0.197141171,1.003
20421,0.21192329,0.002002
20422,0.224561159,0.002002
20423,0.315747403,0.002002
20424,0.603091087,0.002002
20425,0.603091087,0.004004
20426,0.652151438,0.004004
20427,0.626137129,0.005005
20428,0.595009383,0.003003
20429,0.609466963,0.005005
20430,0.721236831,0.005005
20431,1.063247827,0
20488,0.907975826,1
20489,0.905739229,1.004
20490,0.793184628,0.005005
20491,0.506378243,0.00600601
20492,0.48263031,0.00600601
20493,0.388014549,0.00600601
20494,0.388067765,0.005005
20495,0.386411979,0.005005
20496,0.305278922,0.004004
20497,0.278269684,0.004004
20498,0.265677911,0.004004
20499,0.245031425,0.004004
20500,0.230174625,0.004004
20501,0.231455302,0.003003
20502,0.21744094,0.003003
20503,0.241611712,0.003003
20504,0.230174625,0.004004
20505,0.196756271,0.004004
20506,0.160504285,0.004004
20507,0.160504285,0.003003
20508,0.150939058,0.003003
20509,0.150939058,0.003003
20510,0.138315725,0.003003
20511,0.135269182,0.003003
20512,0.158318305,0.003003
20513,0.158318305,0.003003
20514,0.160048571,0.003003
20515,0.177569946,0.003003
20516,0.180357497,0.002002
20517,0.169762847,0.002002
20518,0.169762847,0.003003
20519,0.1905473,0.003003
20520,0.207894469,0.003003
20521,0.227701773,0.003003
20522,0.228590811,0.003003
20523,0.243794115,0.002002
20524,0.266175956,0.002002
20525,0.348423926,0.003003
20526,0.348423926,0.004004
20527,0.434616631,0.004004
20528,0.447563751,0.004004
20529,0.455741977,0.005005
20530,0.517925437,1.00701
20531,0.52716714,0.00800801
20532,0.52716714,0.004004
20533,0.539838413,0.004004
20534,0.532667636,0.00600601
20535,0.528731769,0.00600601
20536,0.526343051,0.005005
20537,0.55334078,0.005005
20538,0.672460363,0.00600601
20539,0.831676536,0.01001
20540,0.8246682,0.00700701
20541,0.765534512,0.003003
20542,0.36323516,0.003003
20543,0.330595344,0.005005
20544,0.164414244,0.003003
20545,0.164414244,0.001001
20546,0.036031523,0.001001
20547,0,-3.40E+38
20548,0.022996003,1.003
20549,0.022996003,0.003003
20550,0.042572065,0.003003
20551,0.042572065,0.003003
20552,0.145425101,0.004004
20553,0.145425101,0.003003
20554,0.142971433,0.003003
20555,0.15019776,0.003003
20556,0.142971433,0.003003
20557,0.139711815,0.003003
20558,0.139711815,0.004004
20559,0.137642399,0.003003
20560,0.181324747,0.001001
20561,0.181921369,0.001001
20562,0.181921369,0.001001
20563,0.181921369,0.003003
20564,0.144882232,0.004004
20565,0.18922188,0.004004
20566,0.191382567,0.003003
20567,0.119360319,0.003003
20568,0.108260729,0.003003
20569,0.159439462,0.004004
20570,0.164414244,0.005005
20571,0.164414244,0.00600601
20572,0.164414244,0.005005
20573,0.171308386,0.005005
20574,0.127989822,0.004004
20575,0.175502756,0.004004
20576,0.192912857,0.004004
20577,0.221908831,0.004004
20578,0.233922086,0.004004
20579,0.179524982,0.003003
20580,0.193825881,1.003
20581,0.20935347,0.003003
20582,0.20935347,0.002002
20583,0.247281675,0.002002
20584,0.459475997,0.002002
20585,0.625508112,0.003003
20586,0.677569946,0.004004
20587,0.671438289,0.005005
20588,0.552244327,0.00600601
20589,0.617024719,0.00800801
20590,1.051865095,0.005005
20591,1.048408318,0
20649,0.897202284,1
20650,0.897202284,0.005005
20651,0.794187189,0.004004
20652,0.513849561,0.00600601
20653,0.500339468,0.00600601
20654,0.506779026,0.00600601
20655,0.510100538,0.004004
20656,0.386161624,0.004004
20657,0.389517304,0.004004
20658,0.363513375,0.004004
20659,0.268894966,0.004004
20660,0.247213827,0.004004
20661,0.242826865,0.004004
20662,0.238349444,0.004004
20663,0.205440802,0.003003
20664,0.189088892,0.003003
20665,0.182927317,0.003003
20666,0.161865714,0.004004
20667,0.181600314,0.004004
20668,0.181600314,0.003003
20669,0.181600314,0.003003
20670,0.165800821,0.003003
20671,0.153147889,0.003003
20672,0.158318305,0.003003
20673,0.135269182,0.003003
20674,0.142422388,0.003003
20675,0.142422388,0.003003
20676,0.160048571,0.002002
20677,0.171212111,0.002002
20678,0.171212111,0.003003
20679,0.183792356,0.003003
20680,0.195339109,0.003003
20681,0.217829744,0.003003
20682,0.233922086,0.003003
20683,0.267570612,0.003003
20684,0.264490458,0.003003
20685,0.264490458,0.004004
20686,0.325970543,0.004004
20687,0.417807394,0.004004
20688,0.442681381,0.005005
20689,0.458015791,1.004
20690,0.467373131,1.00801
20691,0.455741977,0.00900901
20692,0.45188975,0.004004
20693,0.455741977,0.004004
20694,0.455741977,0.00700701
20695,0.509178468,0.00700701
20696,0.61768492,0.00600601
20697,0.644261702,0.00600601
20698,0.731115744,0.00900901
20699,0.860320388,0.012012
20700,0.82290833,0.003003
20701,0.762854926,0.002002
20702,0.406506332,1.003
20703,0.406506332,1.00501
20704,0.296481613,0.002002
20705,0.265677911,0.001001
20706,0.273873119,0.001001
20707,0.128810795,0.001001
20708,0.203706587,1.002
20709,0.24653418,1.003
20710,0.234929732,0.003003
20711,0.226734523,0.002002
20712,0.173129539,0.004004
20713,0.166638373,0.003003
20714,0.180172769,0.003003
20715,0.180172769,0.003003
20716,0.168985933,0.003003
20717,0.140489724,0.003003
20718,0.140212219,0.003003
20719,0.186591382,0.001001
20720,0.186097406,0.001001
20721,0.190767419,0.001001
20722,0.193261129,0.001001
20723,0.184019426,0.001001
20724,0.140212219,0.001001
20725,0.142312412,0.004004
20726,0.144283505,0.003003
20727,0.057216753,0.002002
20728,0.061886766,0.002002
20729,0.094516427,0.004004
20730,0.094516427,0.004004
20731,0.127989822,0.004004
20732,0.171308386,0.002002
20733,0.171115794,0.002002
20734,0.131139474,0.003003
20735,0.177429625,0.004004
20736,0.204244849,0.004004
20737,0.231856245,0.004004
20738,0.235324317,0.004004
20739,0.249240099,0.004004
20740,0.307500793,1.003
20741,0.271094563,0.003003
20742,0.284530636,0.002002
20743,0.310030692,0.002002
20744,0.516712649,0.002002
20745,0.70249685,0.002002
20746,0.730742714,0.004004
20747,0.583940283,0.005005
20748,0.665455006,0.004004
20749,0.664811313,0.00700701
20750,1.05004224,0
20810,0.901597715,1.00601
20811,0.901597715,0.005005
20812,0.532412319,0.005005
20813,0.526267978,0.005005
20814,0.514940008,0.005005
20815,0.611136893,0.00600601
20816,0.552718475,0.00600601
20817,0.395031733,0.005005
20818,0.381330905,0.004004
20819,0.319500931,0.005005
20820,0.280260263,0.004004
20821,0.250580519,0.004004
20822,0.234821993,0.004004
20823,0.202459328,0.004004
20824,0.189088892,0.003003
20825,0.189088892,0.003003
20826,0.202959092,0.004004
20827,0.269140469,0.003003
20828,0.269140469,0.004004
20829,0.267323327,0.004004
20830,0.166834975,0.003003
20831,0.14395623,0.003003
20832,0.146722474,0.003003
20833,0.146722474,0.003003
20834,0.142422388,0.004004
20835,0.160048571,0.003003
20836,0.160048571,0.002002
20837,0.185467079,0.002002
20838,0.182744763,0.002002
20839,0.187441975,0.002002
20840,0.195339109,0.002002
20841,0.218605271,0.002002
20842,0.233308012,1.003
20843,0.258614817,1.002
20844,0.270607686,0.003003
20845,0.270607686,0.002002
20846,0.329483192,0.003003
20847,0.424508121,1.003
20848,0.426002602,1.00701
20849,0.45440015,1.00601
20850,0.463836149,0.004004
20851,0.45440015,0.004004
20852,0.460266041,0.004004
20853,0.460266041,0.004004
20854,0.460621896,0.00700701
20855,0.574760524,0.01001
20856,0.590783144,0.016016
20857,0.622817281,0.012012
20858,0.627601712,0.00800801
20859,0.81481992,0.00700701
20860,0.764528056,0.003003
20861,0.756564077,0.003003
20862,0.756564077,0.003003
20863,0.350921602,0.005005
20864,0.322687939,0.002002
20865,0.311549742,0.001001
20866,0.310106898,0.001001
20867,0.322400136,1.001
20868,0.363215273,0.001001
20869,0.311398314,1.002
20870,0.304706866,0.003003
20871,0.24860049,0.003003
20872,0.175502756,0.003003
20873,0.175502756,0.003003
20874,0.228257849,0.001001
20875,0.229549846,0.002002
20876,0.223957763,0.001001
20877,0.20935347,0.001001
20878,0.203457708,0.001001
20879,0.203457708,0.001001
20880,0.191163071,0.001001
20881,0.195640493,0.001001
20882,0.197908928,0.001001
20883,0.200069615,0.001001
20884,0.149453922,0.001001
20885,0.149453922,0.003003
20886,0.147421995,0.003003
20887,0.058110197,0.001001
20888,0.068167674,0.004004
20889,0.104169004,0.003003
20890,0.093210171,0.004004
20891,0.093210171,0.004004
20892,0.078592743,0.002002
20893,0.079843044,0.002002
20894,0.131255255,0.002002
20895,0.24227221,0.002002
20896,0.24227221,0.004004
20897,0.312581681,0.004004
20898,0.314879557,0.004004
20899,0.305226979,0.003003
20900,0.310259228,1.003
20901,0.334534424,1.003
20902,0.295125286,0.002002
20903,0.491797415,0.002002
20904,0.696199099,0.002002
20905,0.711143515,0.004004
20906,0.614563749,0.005005
20907,0.609684398,0.005005
20908,1.044436001,0.00600601
20909,1.049242436,0.005005
20970,0.955561379,1.00801
20971,0.687441975,1.00701
20972,0.687441975,1.00601
20973,0.542633004,0.00600601
20974,0.53209275,0.00600601
20975,0.622877441,0.00600601
20976,0.588892155,0.00600601
20977,0.427057475,0.00600601
20978,0.391009731,0.005005
20979,0.418594748,0.005005
20980,0.400426341,0.00600601
20981,0.288157397,0.005005
20982,0.225275522,0.005005
20983,0.216973454,0.004004
20984,0.190106392,0.004004
20985,0.195339109,0.004004
20986,0.212720162,0.003003
20987,0.263642777,0.003003
20988,0.244722758,0.004004
20989,0.244722758,0.004004
20990,0.153670506,0.004004
20991,0.14395623,0.004004
20992,0.153670506,0.004004
20993,0.146722474,0.004004
20994,0.161664558,0.004004
20995,0.161664558,0.002002
20996,0.175030183,0.002002
20997,0.191820894,0.001001
20998,0.197908928,0.002002
20999,0.188333751,0.002002
21000,0.202125512,0.002002
21001,0.218605271,0.002002
21002,0.227627522,1.002
21003,0.263138882,1.004
21004,0.263925705,1.004
21005,0.263925705,1.003
21006,0.313883467,2.003
21007,0.429019817,1.004
21008,0.420878835,0.00600601
21009,0.450749866,0.00700701
21010,0.482354742,0.003003
21011,0.459335527,0.005005
21012,0.460266041,0.00700701
21013,0.460011502,0.00800801
21014,0.464946879,0.01001
21015,0.584048204,0.011011
21016,0.580911115,0.012012
21017,0.557590822,0.00800801
21018,0.591235934,0.00800801
21019,0.591979244,0.00700701
21020,0.478202129,0.003003
21021,0.478202129,0.002002
21022,0.360110685,0.003003
21023,0.346542371,0.005005
21024,0.38422055,0.003003
21025,0.36442501,0.001001
21026,0.366550449,1.001
21027,0.394412492,1.001
21028,0.395392144,0.001001
21029,0.385444729,1.001
21030,0.312154399,0.003003
21031,0.29791013,0.003003
21032,0.20935347,0.003003
21033,0.190503249,0.003003
21034,0.236610695,0.001001
21035,0.223957763,0.001001
21036,0.223314811,0.001001
21037,0.218217854,0.001001
21038,0.218217854,0.001001
21039,0.203457708,0.001001
21040,0.246363935,0.001001
21041,0.248836355,0.001001
21042,0.248836355,0.001001
21043,0.202125512,0.001001
21044,0.149453922,0.001001
21045,0.149453922,0.002002
21046,0.147421995,0.002002
21047,0.058110197,0.001001
21048,0.069248394,0.004004
21049,0.104169004,0.001001
21050,0.093210171,0.003003
21051,0.093210171,0.003003
21052,0.078592743,0.002002
21053,0.085417725,0.002002
21054,0.085417725,0.002002
21055,0.13509867,0.002002
21056,0.293431589,0.002002
21057,0.325805223,0.003003
21058,0.314630962,0.003003
21059,0.307886011,0.002002
21060,0.323835351,0.003003
21061,0.347912389,1.003
21062,0.490074541,0.002002
21063,0.529842499,0.002002
21064,0.698164246,0.003003
21065,0.729052415,0.004004
21066,0.657037197,0.004004
21067,0.684255327,0.005005
21068,1.045883133,0.00700701
21069,1.008600943,0
21131,0.928152967,0.00700701
21132,0.642031722,1.00501
21133,0.642031722,0.005005
21134,0.582503436,0.004004
21135,0.588723267,0.004004
21136,0.587225694,1.00601
21137,0.533849121,1.00601
21138,0.525204797,0.00600601
21139,0.538138899,0.005005
21140,0.525365078,0.00700701
21141,0.343906584,0.00600601
21142,0.284444904,0.004004
21143,0.228812503,0.004004
21144,0.19045919,0.004004
21145,0.200701041,0.004004
21146,0.18109484,0.003003
21147,0.178968194,0.003003
21148,0.171212111,0.004004
21149,0.171212111,0.004004
21150,0.153670506,0.004004
21151,0.14395623,0.004004
21152,0.148172814,0.004004
21153,0.165800821,0.004004
21154,0.165800821,0.003003
21155,0.165800821,0.002002
21156,0.189310494,0.002002
21157,0.195597463,0.001001
21158,0.202959092,0.002002
21159,0.194562195,0.002002
21160,0.210802734,0.002002
21161,0.224410467,0.002002
21162,0.244619771,1.002
21163,0.258614817,1.003
21164,0.306883019,1.004
21165,0.306883019,1.004
21166,0.308014265,2.002
21167,0.423757006,0.003003
21168,0.444494385,0.003003
21169,0.468404711,0.004004
21170,0.456066416,0.004004
21171,0.45440015,0.00700701
21172,0.436583067,0.00700701
21173,0.440212353,0.004004
21174,0.429019817,0.00600601
21175,0.573895469,0.00600601
21176,0.569402345,0.004004
21177,0.568136717,0.004004
21178,0.548667525,0.005005
21179,0.234606355,0.003003
21180,0.250212727,0.003003
21181,0.250212727,0.003003
21182,0.232401796,1.003
21183,0.347741609,0.004004
21184,0.380836369,1.00501
21185,0.383134631,1.004
21186,0.398609199,1.003
21187,0.41808561,0.003003
21188,0.405673818,1.003
21189,0.395957297,1.002
21190,0.315821629,0.003003
21191,0.326395073,0.003003
21192,0.240144496,0.003003
21193,0.226958118,0.001001
21194,0.242757611,0.001001
21195,0.236610695,0.001001
21196,0.234354507,0.002002
21197,0.234354507,0.002002
21198,0.216270332,0.001001
21199,0.20935347,0.001001
21200,0.212322091,0.001001
21201,0.246363935,0.001001
21202,0.243794115,0.001001
21203,0.243518197,0.001001
21204,0.226361354,0.001001
21205,0.151361523,0.001001
21206,0.149453922,0.001001
21207,0.058110197,0.001001
21208,0.057216753,0.001001
21209,0.093210171,0.002002
21210,0.093210171,0.001001
21211,0.093210171,0.001001
21212,0.098993848,0.001001
21213,0.098993848,0.002002
21214,0.109351762,0.002002
21215,0.189310494,0.002002
21216,0.273031229,0.002002
21217,0.28933435,0.002002
21218,0.285954558,0.002002
21219,0.306082452,0.003003
21220,0.352974326,0.002002
21221,0.483797587,1.002
21222,0.53113121,0.002002
21223,0.70477353,0.003003
21224,0.712062954,0.003003
21225,0.737179982,0.003003
21226,0.659987737,0.00600601
21227,1.054478711,0.00800801
21228,1.054478711,0.004004
21292,0.923571833,1
21293,0.774675883,1.00601
21294,0.774675883,1.00501
21295,0.720094251,1.00501
21296,0.59113849,0.00800801
21297,0.573261418,0.00800801
21298,0.535132362,0.00600601
21299,0.510726527,0.00600601
21300,0.493801208,0.00900901
21301,0.548895981,0.00600601
21302,0.517065447,0.004004
21303,0.233308012,0.003003
21304,0.246874269,0.003003
21305,0.186366986,0.003003
21306,0.160453697,0.003003
21307,0.163368469,0.003003
21308,0.164265155,0.003003
21309,0.164265155,0.004004
21310,0.160352486,0.004004
21311,0.148172814,0.004004
21312,0.148172814,0.004004
21313,0.173844231,0.004004
21314,0.167227646,0.003003
21315,0.179014648,0.002002
21316,0.195597463,0.002002
21317,0.204037983,0.001001
21318,0.192738512,0.001001
21319,0.204823028,0.002002
21320,0.228257849,0.002002
21321,0.230797611,0.002002
21322,0.24778986,1.002
21323,0.294362026,1.002
21324,0.311726274,1.002
21325,0.311726274,1.002
21326,0.316513181,2.002
21327,0.333556333,0.005005
21328,0.397185277,0.003003
21329,0.430147857,0.003003
21330,0.418425168,0.004004
21331,0.410893295,0.004004
21332,0.417187858,0.003003
21333,0.415381143,0.005005
21334,0.434287153,0.004004
21335,0.556303272,0.003003
21336,0.572253702,0.003003
21337,0.537783153,0.003003
21338,0.357308746,0.003003
21339,0.278152021,0.003003
21340,0.278152021,0.003003
21341,0.209918223,1.003
21342,0.211603721,0.003003
21343,0.229549846,0.002002
21344,0.288690618,1.002
21345,0.391114692,1.002
21346,0.410573725,0.001001
21347,0.435045634,0.002002
21348,0.432386509,1.003
21349,0.424117866,0.003003
21350,0.377547596,0.003003
21351,0.329390255,0.001001
21352,0.242202779,0.001001
21353,0.23849077,0.001001
21354,0.27602311,0.002002
21355,0.27602311,0.004004
21356,0.242549715,0.002002
21357,0.234354507,0.001001
21358,0.216270332,0.001001
21359,0.209918223,0.001001
21360,0.225837837,0.001001
21361,0.230577938,0.001001
21362,0.241088844,0.001001
21363,0.258163636,0.001001
21364,0.258775727,0.001001
21365,0.241716135,0.001001
21366,0.163916884,0.001001
21367,0.092311867,0.001001
21368,0.091201137,0.001001
21369,0.12383774,0.001001
21370,0.12383774,0.001001
21371,0.12383774,0.001001
21372,0.126575177,0.001001
21373,0.13079176,0.001001
21374,0.206302742,0.002002
21375,0.234821993,0.002002
21376,0.285386109,0.002002
21377,0.273031229,0.002002
21378,0.306134191,0.002002
21379,0.308065546,0.002002
21380,0.468135009,0.002002
21381,0.532922653,1.002
21382,0.703507507,0.003003
21383,0.701682414,0.003003
21384,0.594372437,0.003003
21385,0.632196576,0.003003
21386,0.632196576,0.00900901
21387,0.686259194,0.00700701
21388,1.054025741,0
21453,1.023234077,0.00600601
21454,0.746063979,0.004004
21455,0.746063979,1.00501
21456,0.674347866,1.00601
21457,0.671327636,0.01001
21458,0.667271778,0.00800801
21459,0.633300161,0.00800801
21460,0.604699423,0.00800801
21461,0.55451415,0.00600601
21462,0.715725803,0.004004
21463,0.705000303,0.004004
21464,0.260026745,0.002002
21465,0.228257849,0.002002
21466,0.175455545,0.002002
21467,0.164860896,0.002002
21468,0.155179021,0.002002
21469,0.144610288,0.002002
21470,0.144610288,0.002002
21471,0.151835817,0.003003
21472,0.178968194,0.004004
21473,0.186456772,0.003003
21474,0.182927317,0.003003
21475,0.181600314,0.002002
21476,0.182744763,0.002002
21477,0.193695684,0.001001
21478,0.198036625,0.001001
21479,0.235789722,0.001001
21480,0.243794115,0.003003
21481,0.233922086,1.003
21482,0.250914335,1.003
21483,0.29932931,1.003
21484,0.29932931,1.003
21485,0.313883467,2.003
21486,0.299436043,2.003
21487,0.316759631,0.004004
21488,0.309878201,0.003003
21489,0.307526495,0.003003
21490,0.348849288,0.003003
21491,0.328924973,0.003003
21492,0.335259457,0.002002
21493,0.342554725,0.004004
21494,0.306728301,0.003003
21495,0.306728301,0.002002
21496,0.321967715,1.003
21497,0.305797669,1.003
21498,0.252972618,1.003
21499,0.252972618,1.003
21500,0.224636466,1.003
21501,0.188155689,1.003
21502,0.19142644,1.003
21503,0.211603721,1.002
21504,0.235360152,1.001
21505,0.265927076,1.002
21506,0.356346149,0.001001
21507,0.390869704,0.001001
21508,0.398913114,1.001
21509,0.397185277,0.002002
21510,0.385839314,0.004004
21511,0.323930696,0.001001
21512,0.262981174,0.001001
21513,0.259738687,0.002002
21514,0.259738687,0.003003
21515,0.288185494,0.004004
21516,0.25569787,0.003003
